month_start,employee_id,region_id,available_hours,billable_hours,internal_hours,bench_hours,utilization_rate
2024-05-01,E0265,R04,150.4,104.9,8.8,36.7,0.6977
2024-06-01,E0265,R04,166.4,114.4,16.2,35.9,0.6872
2024-07-01,E0265,R04,150.4,119.4,18.1,12.9,0.7938
2024-08-01,E0265,R04,150.4,118,15,17.4,0.7843
2024-09-01,E0265,R04,166.4,116.7,17.5,32.2,0.7015
2024-10-01,E0265,R04,158.4,110.4,12.5,35.5,0.6968
2024-11-01,E0265,R04,150.4,111.6,12.7,26.1,0.742
2024-12-01,E0265,R04,150.4,123.5,8.1,18.8,0.8208
2025-01-01,E0265,R04,150.4,102.8,15.3,32.4,0.6832
2025-02-01,E0265,R04,158.4,117.9,17.8,22.7,0.7441
2025-03-01,E0265,R04,158.4,126.6,13.7,18.1,0.7994
2025-04-01,E0265,R04,150.4,129.3,12.3,8.8,0.8596
2025-05-01,E0265,R04,166.4,133.3,17,16.1,0.8014
2025-06-01,E0265,R04,158.4,118.7,19.9,19.7,0.7494
2025-07-01,E0265,R04,158.4,126.8,14.2,17.4,0.8002
2025-08-01,E0265,R04,158.4,123.9,14.9,19.7,0.7821
2025-09-01,E0265,R04,150.4,119.4,14.8,16.2,0.7936
2025-10-01,E0265,R04,158.4,114,15,29.4,0.7196
2025-11-01,E0265,R04,158.4,119.4,11.5,27.5,0.7538
2025-12-01,E0265,R04,150.4,120.5,18.6,11.3,0.8015
2026-01-01,E0265,R04,166.4,119.1,16.9,30.4,0.7159
2026-02-01,E0265,R04,158.4,113.6,16.7,28.1,0.7169
2026-03-01,E0265,R04,142.4,114.7,16.1,11.6,0.8053
2026-04-01,E0265,R04,158.4,120.4,13.9,24.1,0.7601
2026-05-01,E0265,R04,166.4,134.8,25,6.5,0.8103
2026-06-01,E0265,R04,150.4,116.3,20.7,13.4,0.7736
2023-01-01,E0269,R02,150.4,103.4,13.9,33.1,0.6874
2023-02-01,E0269,R02,158.4,107.2,13.7,37.5,0.6766
2023-03-01,E0269,R02,158.4,109,13.9,35.4,0.6883
2023-04-01,E0269,R02,158.4,101.5,15.6,41.3,0.6408
2023-05-01,E0269,R02,158.4,129.9,15.1,13.4,0.8201
2023-06-01,E0269,R02,158.4,110.5,18.7,29.2,0.6979
2023-07-01,E0269,R02,158.4,118.8,16.9,22.7,0.7502
2023-08-01,E0269,R02,158.4,108.1,15,35.3,0.6822
2023-09-01,E0269,R02,166.4,133.4,23.8,9.2,0.8019
2023-10-01,E0269,R02,158.4,117.4,23.9,17.1,0.7409
2023-11-01,E0269,R02,150.4,113.4,12.7,24.4,0.7539
2023-12-01,E0269,R02,166.4,112,17.1,37.2,0.6732
2024-01-01,E0269,R02,166.4,124.5,10.3,31.6,0.7482
2024-02-01,E0269,R02,166.4,112.5,11.7,42.2,0.6759
2024-03-01,E0269,R02,166.4,129.4,6.7,30.4,0.7775
2024-04-01,E0269,R02,158.4,122.5,12.5,23.5,0.7732
2024-05-01,E0269,R02,142.4,106.1,18.2,18.1,0.745
2024-06-01,E0269,R02,158.4,119.2,13.9,25.3,0.7527
2024-07-01,E0269,R02,166.4,125.2,17.9,23.2,0.7526
2024-08-01,E0269,R02,166.4,119.5,13.9,33,0.7183
2024-09-01,E0269,R02,150.4,110.7,12.4,27.3,0.736
2024-10-01,E0269,R02,158.4,122.6,13.3,22.6,0.7737
2024-11-01,E0269,R02,142.4,111,13,18.4,0.7793
2024-12-01,E0269,R02,150.4,112,13.5,24.9,0.7446
2025-01-01,E0269,R02,150.4,104.9,13.9,31.7,0.6972
2025-02-01,E0269,R02,158.4,121.5,18.9,17.9,0.7672
2025-03-01,E0269,R02,166.4,114.2,17.3,34.9,0.6864
2025-04-01,E0269,R02,150.4,117.2,14.6,18.6,0.7792
2025-05-01,E0269,R02,166.4,140.2,19.2,7,0.8427
2025-06-01,E0269,R02,150.4,97.4,11.5,41.6,0.6473
2025-07-01,E0269,R02,150.4,112.5,16.2,21.7,0.7479
2025-08-01,E0269,R02,158.4,132,13.7,12.6,0.8336
2025-09-01,E0269,R02,158.4,126.5,10.7,21.3,0.7984
2025-10-01,E0269,R02,166.4,127.2,16.5,22.7,0.7644
2025-11-01,E0269,R02,150.4,128.4,13.2,8.8,0.8539
2025-12-01,E0269,R02,158.4,100.9,16.4,41.1,0.6372
2026-01-01,E0269,R02,158.4,107,10.6,40.8,0.6756
2026-02-01,E0269,R02,150.4,104.2,8.1,38,0.6929
2026-03-01,E0269,R02,166.4,133.6,11.8,21.1,0.8027
2026-04-01,E0269,R02,158.4,115.5,17.4,25.5,0.729
2026-05-01,E0269,R02,158.4,134.9,17.1,6.4,0.8518
2026-06-01,E0269,R02,158.4,114.2,18.6,25.6,0.7212
2023-01-01,E0276,R01,158.4,112.5,18.2,27.7,0.71
2023-02-01,E0276,R01,150.4,107.6,11.4,31.4,0.7152
2023-03-01,E0276,R01,158.4,124.5,13,20.9,0.786
2023-04-01,E0276,R01,166.4,125.6,13.7,27,0.755
2023-05-01,E0276,R01,142.4,115.5,10.7,16.2,0.8111
2023-06-01,E0276,R01,150.4,118.8,12.3,19.3,0.7897
2023-07-01,E0276,R01,158.4,94.6,21.6,42.3,0.5969
2023-08-01,E0276,R01,150.4,117.7,16.7,16,0.7826
2023-09-01,E0276,R01,158.4,110.6,10,37.7,0.6982
2023-10-01,E0276,R01,158.4,109.6,20.3,28.5,0.6919
2023-11-01,E0276,R01,150.4,116.4,22.2,11.8,0.7739
2023-12-01,E0276,R01,158.4,111.2,17.1,30.1,0.702
2024-01-01,E0276,R01,158.4,115.1,21.3,22,0.7265
2024-02-01,E0276,R01,150.4,108.8,11.3,30.3,0.7236
2024-03-01,E0276,R01,150.4,108.9,19.6,21.9,0.7241
2024-04-01,E0276,R01,150.4,120.4,9.4,20.6,0.8002
2024-05-01,E0276,R01,150.4,114.8,12.6,23,0.763
2024-06-01,E0276,R01,150.4,112,17.1,21.2,0.7448
2024-07-01,E0276,R01,158.4,130.1,13.5,14.9,0.821
2024-08-01,E0276,R01,142.4,108,16.2,18.3,0.7583
2024-09-01,E0276,R01,166.4,115.8,14.9,35.7,0.6957
2024-10-01,E0276,R01,150.4,121,16.6,12.8,0.8045
2024-11-01,E0276,R01,158.4,125.7,14.9,17.8,0.7938
2024-12-01,E0276,R01,158.4,120.1,16.8,21.5,0.7581
2025-01-01,E0276,R01,158.4,115.8,9.3,33.3,0.7313
2025-02-01,E0276,R01,158.4,120.3,17.3,20.8,0.7593
2025-03-01,E0276,R01,158.4,136.8,16.9,4.7,0.8639
2025-04-01,E0276,R01,158.4,101.5,24.8,32.1,0.641
2025-05-01,E0276,R01,166.4,124.5,20.6,21.3,0.7482
2025-06-01,E0276,R01,158.4,108.1,23.5,26.8,0.6827
2025-07-01,E0276,R01,150.4,115.2,17.9,17.3,0.7661
2025-08-01,E0276,R01,158.4,113.4,10.1,34.9,0.7157
2025-09-01,E0276,R01,150.4,113.8,14.4,22.2,0.7567
2025-10-01,E0276,R01,142.4,113.8,20.2,8.3,0.7993
2025-11-01,E0276,R01,166.4,141,15.4,10,0.8476
2025-12-01,E0276,R01,166.4,113.9,21.9,30.5,0.6848
2026-01-01,E0276,R01,150.4,116,14.5,19.9,0.7711
2026-02-01,E0276,R01,158.4,102.4,13.4,42.6,0.6466
2026-03-01,E0276,R01,158.4,104.2,18.8,35.4,0.6581
2026-04-01,E0276,R01,150.4,109.5,16.9,24,0.7284
2026-05-01,E0276,R01,166.4,119.4,7,40,0.7173
2026-06-01,E0276,R01,158.4,114.2,17.6,26.7,0.7207
2023-01-01,E0277,R03,158.4,119.5,19.5,19.4,0.7547
2023-02-01,E0277,R03,166.4,129.7,24,12.7,0.7795
2023-03-01,E0277,R03,166.4,121.1,15.8,29.5,0.7277
2023-04-01,E0277,R03,166.4,121.3,14.9,30.2,0.7291
2023-05-01,E0277,R03,150.4,97.5,15.7,37.1,0.6485
2023-06-01,E0277,R03,158.4,129.2,19.4,9.7,0.8159
2023-07-01,E0277,R03,166.4,121.8,16.1,28.5,0.732
2023-08-01,E0277,R03,166.4,134.7,11.7,20,0.8094
2023-09-01,E0277,R03,158.4,113.5,7.3,37.7,0.7162
2023-10-01,E0277,R03,166.4,138.9,20.8,6.7,0.8349
2023-11-01,E0277,R03,166.4,123.3,10.2,32.9,0.7413
2023-12-01,E0277,R03,158.4,118.1,15.7,24.6,0.7456
2024-01-01,E0277,R03,150.4,107.1,15.6,27.6,0.7124
2024-02-01,E0277,R03,150.4,127.3,12.7,10.4,0.8463
2024-03-01,E0277,R03,158.4,123.3,15.9,19.2,0.7784
2024-04-01,E0277,R03,150.4,127.9,18.3,4.2,0.8505
2024-05-01,E0277,R03,158.4,137.5,18.1,2.7,0.8682
2024-06-01,E0277,R03,166.4,121.8,25.9,18.7,0.7318
2024-07-01,E0277,R03,166.4,112,16.1,38.3,0.6732
2024-08-01,E0277,R03,150.4,122.8,10.6,17,0.8166
2024-09-01,E0277,R03,158.4,124.2,18.1,16.1,0.7838
2024-10-01,E0277,R03,166.4,121,15.2,30.1,0.7273
2024-11-01,E0277,R03,158.4,121.4,14.9,22.2,0.7662
2024-12-01,E0277,R03,166.4,122.5,19.2,24.7,0.7362
2025-01-01,E0277,R03,158.4,109.9,14.1,34.4,0.694
2025-02-01,E0277,R03,166.4,120.7,19.3,26.4,0.7254
2025-03-01,E0277,R03,158.4,125.6,15.5,17.2,0.7931
2025-04-01,E0277,R03,150.4,114.1,15.1,21.2,0.7586
2025-05-01,E0277,R03,166.4,131.2,8.9,26.3,0.7887
2025-06-01,E0277,R03,158.4,113.6,14.8,30,0.7172
2025-07-01,E0277,R03,158.4,109.9,22.1,26.4,0.6939
2025-08-01,E0277,R03,150.4,106.9,20.4,23.1,0.711
2025-09-01,E0277,R03,166.4,128.9,16.3,21.2,0.7748
2025-10-01,E0277,R03,150.4,112,6,32.4,0.7446
2025-11-01,E0277,R03,158.4,137.6,10.1,10.7,0.8688
2025-12-01,E0277,R03,150.4,95.9,11.8,42.7,0.6378
2026-01-01,E0277,R03,158.4,96.1,19.1,43.2,0.6069
2026-02-01,E0277,R03,158.4,93.2,14.7,50.5,0.5881
2026-03-01,E0277,R03,158.4,120,20.3,18.1,0.7575
2026-04-01,E0277,R03,166.4,124.3,18.4,23.7,0.7471
2026-05-01,E0277,R03,166.4,131.7,14.8,19.9,0.7916
2026-06-01,E0277,R03,158.4,107.5,8.4,42.5,0.6789
2023-01-01,E0284,R03,158.4,107.4,7.3,43.7,0.6782
2023-02-01,E0284,R03,150.4,124.6,13.6,12.2,0.8284
2023-03-01,E0284,R03,166.4,132.1,18,16.4,0.7936
2023-04-01,E0284,R03,158.4,129.3,12.8,16.3,0.8163
2023-05-01,E0284,R03,166.4,137.7,18.2,10.5,0.8276
2023-06-01,E0284,R03,158.4,110.8,19.3,28.4,0.6993
2023-07-01,E0284,R03,158.4,129.9,19.6,8.9,0.8203
2023-08-01,E0284,R03,166.4,129.4,14.8,22.2,0.7776
2023-09-01,E0284,R03,166.4,138.1,23.1,5.2,0.8297
2023-10-01,E0284,R03,150.4,116.1,9.8,24.5,0.772
2023-11-01,E0284,R03,150.4,103.8,18,28.7,0.69
2023-12-01,E0284,R03,150.4,112.2,18.8,19.5,0.7458
2024-01-01,E0284,R03,166.4,138.3,20.5,7.6,0.8312
2024-02-01,E0284,R03,158.4,113.6,17.3,27.5,0.7171
2024-03-01,E0284,R03,158.4,106.5,18.6,33.3,0.6722
2024-04-01,E0284,R03,166.4,122.5,17.9,26,0.7362
2024-05-01,E0284,R03,158.4,125.2,12.5,20.7,0.7903
2024-06-01,E0284,R03,166.4,118.5,17,30.9,0.7123
2024-07-01,E0284,R03,166.4,133.7,9.2,23.5,0.8036
2024-08-01,E0284,R03,158.4,117.4,12.5,28.4,0.7415
2024-09-01,E0284,R03,158.4,120.9,17,20.4,0.7636
2024-10-01,E0284,R03,150.4,113.4,19.2,17.7,0.754
2024-11-01,E0284,R03,166.4,121.2,16.5,28.7,0.7283
2024-12-01,E0284,R03,150.4,90.8,10.4,49.2,0.6034
2025-01-01,E0284,R03,150.4,105,20.8,24.6,0.6984
2025-02-01,E0284,R03,158.4,129.9,13.9,14.6,0.8199
2025-03-01,E0284,R03,166.4,119.9,18.5,28,0.7207
2025-04-01,E0284,R03,158.4,117.6,11.8,29,0.7426
2025-05-01,E0284,R03,166.4,134.2,19.7,12.5,0.8066
2025-06-01,E0284,R03,166.4,114.8,18.8,32.8,0.6896
2025-07-01,E0284,R03,158.4,125.6,18.6,14.2,0.7929
2025-08-01,E0284,R03,150.4,132.3,11.1,7,0.8796
2025-09-01,E0284,R03,166.4,133.5,16.9,15.9,0.8023
2025-10-01,E0284,R03,166.4,122.1,12.9,31.4,0.7336
2025-11-01,E0284,R03,150.4,116.2,19.2,15,0.7726
2025-12-01,E0284,R03,158.4,87.6,21.8,49,0.5532
2026-01-01,E0284,R03,166.4,129.4,10.6,26.4,0.7776
2026-02-01,E0284,R03,158.4,83.2,17.7,57.5,0.5254
2026-03-01,E0284,R03,166.4,113,14.7,38.7,0.6789
2026-04-01,E0284,R03,158.4,119.5,18.1,20.9,0.7541
2026-05-01,E0284,R03,158.4,123.6,13.7,21.1,0.7803
2026-06-01,E0284,R03,158.4,114.7,19,24.7,0.7244
2023-01-01,E0285,R01,166.4,108.9,16.7,40.7,0.6546
2023-02-01,E0285,R01,166.4,112.8,14.4,39.3,0.6776
2023-03-01,E0285,R01,158.4,126.9,15.6,15.8,0.8014
2023-04-01,E0285,R01,150.4,117.4,9.5,23.4,0.7807
2023-05-01,E0285,R01,158.4,112.4,15.8,30.2,0.7097
2023-06-01,E0285,R01,158.4,129,17.4,12,0.8143
2023-07-01,E0285,R01,166.4,131.1,15.9,19.3,0.7881
2023-08-01,E0285,R01,150.4,125.6,15.2,9.7,0.8351
2023-09-01,E0285,R01,158.4,119.7,16.1,22.7,0.7556
2023-10-01,E0285,R01,166.4,125.6,14.9,25.9,0.755
2023-11-01,E0285,R01,158.4,108.2,12.9,37.3,0.6829
2023-12-01,E0285,R01,158.4,115.9,18.9,23.5,0.7318
2024-01-01,E0285,R01,150.4,113.3,17.4,19.6,0.7536
2024-02-01,E0285,R01,166.4,105.2,18.2,42.9,0.6325
2024-03-01,E0285,R01,158.4,122.4,24.1,11.9,0.7726
2024-04-01,E0285,R01,158.4,135.7,11.2,11.4,0.857
2024-05-01,E0285,R01,158.4,108.3,10.7,39.4,0.6838
2024-06-01,E0285,R01,166.4,123.6,12.8,30,0.743
2024-07-01,E0285,R01,166.4,117.1,14.3,35,0.7036
2024-08-01,E0285,R01,166.4,135.1,19.3,11.9,0.812
2024-09-01,E0285,R01,166.4,131.2,20.3,15,0.7883
2024-10-01,E0285,R01,158.4,107.6,13.6,37.2,0.6791
2024-11-01,E0285,R01,150.4,107.7,10.6,32.1,0.7158
2024-12-01,E0285,R01,158.4,101.6,14.1,42.7,0.6416
2025-01-01,E0285,R01,158.4,114.8,17.6,26,0.725
2025-02-01,E0285,R01,158.4,115,16.7,26.8,0.7258
2025-03-01,E0285,R01,158.4,112.3,9.1,37,0.7089
2025-04-01,E0285,R01,150.4,101.8,17.3,31.3,0.6767
2025-05-01,E0285,R01,158.4,120.8,7.7,29.9,0.7624
2025-06-01,E0285,R01,150.4,118.3,17.6,14.4,0.7869
2025-07-01,E0285,R01,158.4,142.6,15.8,0,0.9
2025-08-01,E0285,R01,150.4,106.3,13.3,30.8,0.7067
2025-09-01,E0285,R01,150.4,101.9,10.1,38.4,0.6774
2025-10-01,E0285,R01,158.4,128.4,16.5,13.6,0.8104
2025-11-01,E0285,R01,158.4,118.6,11.9,27.9,0.749
2025-12-01,E0285,R01,158.4,109.6,14.8,34.1,0.6917
2026-01-01,E0285,R01,158.4,114.2,23.3,20.9,0.721
2026-02-01,E0285,R01,158.4,103.3,20.2,34.8,0.6524
2026-03-01,E0285,R01,166.4,105.9,12.1,48.5,0.6362
2026-04-01,E0285,R01,158.4,126.8,22.4,9.2,0.8007
2026-05-01,E0285,R01,158.4,111.8,20.5,26.1,0.7056
2026-06-01,E0285,R01,158.4,124.1,21.8,12.5,0.7834
2023-01-01,E0287,R01,150.4,104.4,15.8,30.2,0.6942
2023-02-01,E0287,R01,166.4,113.2,14.9,38.3,0.6802
2023-03-01,E0287,R01,150.4,108.9,19.1,22.4,0.7243
2023-04-01,E0287,R01,158.4,121,14,23.4,0.7636
2023-05-01,E0287,R01,158.4,126.1,14.1,18.2,0.7959
2023-06-01,E0287,R01,158.4,126.8,9.7,21.9,0.8003
2023-07-01,E0287,R01,166.4,102.9,20.4,43.1,0.6182
2023-08-01,E0287,R01,158.4,123.9,20.7,13.8,0.7824
2023-09-01,E0287,R01,166.4,122.8,19,24.6,0.7379
2023-10-01,E0287,R01,150.4,103,20.1,27.2,0.6851
2023-11-01,E0287,R01,150.4,107.7,12.5,30.2,0.716
2023-12-01,E0287,R01,158.4,115.9,12,30.6,0.7315
2024-01-01,E0287,R01,158.4,113.6,11.7,33,0.7174
2024-02-01,E0287,R01,150.4,99,10.2,41.1,0.6585
2024-03-01,E0287,R01,166.4,123,14.2,29.2,0.7394
2024-04-01,E0287,R01,158.4,117.2,19.1,22.1,0.7398
2024-05-01,E0287,R01,166.4,108.9,13.2,44.3,0.6546
2024-06-01,E0287,R01,158.4,115.2,20.3,22.9,0.7271
2024-07-01,E0287,R01,158.4,110.4,16.4,31.6,0.6971
2024-08-01,E0287,R01,166.4,125.8,9,31.6,0.756
2024-09-01,E0287,R01,166.4,116.8,18.3,31.3,0.7021
2024-10-01,E0287,R01,158.4,123,20,15.4,0.7764
2024-11-01,E0287,R01,158.4,118.1,17.9,22.4,0.7454
2024-12-01,E0287,R01,158.4,120.3,12.9,25.2,0.7595
2025-01-01,E0287,R01,158.4,124.8,15.7,17.9,0.788
2025-02-01,E0287,R01,166.4,110.2,11.1,45.1,0.6623
2025-03-01,E0287,R01,150.4,113.8,18.3,18.3,0.7567
2025-04-01,E0287,R01,150.4,113.5,17.6,19.3,0.7546
2025-05-01,E0287,R01,166.4,118.9,14.9,32.6,0.7144
2025-06-01,E0287,R01,166.4,124.1,18.7,23.6,0.746
2025-07-01,E0287,R01,150.4,102.2,15.4,32.8,0.6795
2025-08-01,E0287,R01,158.4,123.6,16.7,18.1,0.7802
2025-09-01,E0287,R01,150.4,119.3,22.2,8.8,0.7933
2025-10-01,E0287,R01,158.4,107.4,15,36,0.678
2025-11-01,E0287,R01,166.4,133.9,18.7,13.8,0.8048
2025-12-01,E0287,R01,158.4,104.2,11.5,42.8,0.6575
2026-01-01,E0287,R01,158.4,119.1,17.9,21.3,0.7522
2026-02-01,E0287,R01,166.4,111.9,17.1,37.4,0.6725
2026-03-01,E0287,R01,150.4,120,12.3,18.1,0.7979
2026-04-01,E0287,R01,158.4,137.1,14.3,7,0.8658
2026-05-01,E0287,R01,158.4,120.7,19.6,18.1,0.7619
2026-06-01,E0287,R01,150.4,118,18.1,14.4,0.7844
2023-01-01,E0290,R02,150.4,116.2,12.5,21.7,0.7724
2023-02-01,E0290,R02,158.4,120.3,15.7,22.3,0.7596
2023-03-01,E0290,R02,142.4,119.6,20.2,2.6,0.84
2023-04-01,E0290,R02,166.4,123.5,15.9,27.1,0.742
2023-05-01,E0290,R02,150.4,111.5,18.7,20.2,0.7413
2023-06-01,E0290,R02,158.4,129.3,19.2,9.9,0.8165
2023-07-01,E0290,R02,166.4,131,20.4,15,0.7874
2023-08-01,E0290,R02,166.4,124.7,18.4,23.3,0.7491
2023-09-01,E0290,R02,150.4,110.2,20.1,20.1,0.7325
2023-10-01,E0290,R02,142.4,101.7,17.3,23.3,0.7144
2023-11-01,E0290,R02,158.4,121.3,13.7,23.5,0.7655
2023-12-01,E0290,R02,166.4,113,12.9,40.5,0.6788
2024-01-01,E0290,R02,166.4,114.2,15.3,36.8,0.6865
2024-02-01,E0290,R02,166.4,106.9,9.8,49.7,0.6423
2024-03-01,E0290,R02,150.4,111.2,11.7,27.5,0.7396
2024-04-01,E0290,R02,158.4,123.8,22.2,12.4,0.7819
2024-05-01,E0290,R02,142.4,108.2,18.8,15.5,0.7595
2024-06-01,E0290,R02,158.4,108.7,13.8,35.9,0.6861
2024-07-01,E0290,R02,158.4,119.6,12.6,26.1,0.7554
2024-08-01,E0290,R02,150.4,116.7,13,20.7,0.7762
2024-09-01,E0290,R02,158.4,121.1,11,26.3,0.7643
2024-10-01,E0290,R02,158.4,123.1,12,23.3,0.7774
2024-11-01,E0290,R02,166.4,138,22.1,6.3,0.8293
2024-12-01,E0290,R02,150.4,93.6,20.4,36.4,0.622
2025-01-01,E0290,R02,158.4,98.4,18.4,41.6,0.6211
2025-02-01,E0290,R02,158.4,123.6,9.9,25,0.7801
2025-03-01,E0290,R02,166.4,127.5,17.2,21.8,0.7661
2025-04-01,E0290,R02,166.4,116.6,12.1,37.7,0.7008
2025-05-01,E0290,R02,158.4,123.1,19.7,15.7,0.777
2025-06-01,E0290,R02,166.4,126,17,23.4,0.7574
2025-07-01,E0290,R02,150.4,103.1,15.6,31.7,0.6854
2025-08-01,E0290,R02,166.4,124.2,22.8,19.4,0.7461
2025-09-01,E0290,R02,158.4,106.7,13.7,38,0.6737
2025-10-01,E0290,R02,166.4,136,18.3,12.1,0.8175
2025-11-01,E0290,R02,158.4,135.5,20.7,2.2,0.8556
2025-12-01,E0290,R02,150.4,111.7,16,22.7,0.7428
2026-01-01,E0290,R02,158.4,109.7,11.8,36.8,0.6928
2026-02-01,E0290,R02,166.4,107.6,13.7,45.1,0.6466
2026-03-01,E0290,R02,142.4,108.7,17.3,16.5,0.763
2026-04-01,E0290,R02,158.4,111.8,16.2,30.4,0.7056
2026-05-01,E0290,R02,158.4,106,19,33.4,0.6692
2026-06-01,E0290,R02,166.4,130.4,19.6,16.4,0.7834
2023-01-01,E0296,R01,142.4,88.8,8,45.5,0.6239
2023-02-01,E0296,R01,150.4,103.9,16.1,30.4,0.6909
2023-03-01,E0296,R01,158.4,121.7,19.7,17,0.7684
2023-04-01,E0296,R01,166.4,137.6,15,13.9,0.8268
2023-05-01,E0296,R01,158.4,120.5,15.5,22.4,0.761
2023-06-01,E0296,R01,158.4,120,14.5,23.9,0.7576
2023-07-01,E0296,R01,158.4,118.6,15.1,24.7,0.7489
2023-08-01,E0296,R01,166.4,133.2,15.8,17.4,0.8004
2023-09-01,E0296,R01,150.4,111.5,20.6,18.3,0.7415
2023-10-01,E0296,R01,150.4,107.4,20.4,22.6,0.7141
2023-11-01,E0296,R01,150.4,125.2,14.7,10.5,0.8323
2023-12-01,E0296,R01,150.4,103.4,15.5,31.5,0.6875
2024-01-01,E0296,R01,150.4,91.6,14.4,44.4,0.609
2024-02-01,E0296,R01,158.4,122.6,14,21.8,0.7742
2024-03-01,E0296,R01,166.4,126.3,19,21.2,0.7587
2024-04-01,E0296,R01,166.4,133.1,21.8,11.5,0.7999
2024-05-01,E0296,R01,158.4,123.4,16.3,18.7,0.7793
2024-06-01,E0296,R01,158.4,124,8,26.4,0.7828
2024-07-01,E0296,R01,150.4,134.1,13.3,3.1,0.8914
2024-08-01,E0296,R01,158.4,115.6,21.2,21.6,0.7299
2024-09-01,E0296,R01,166.4,134,17.3,15.1,0.8054
2024-10-01,E0296,R01,158.4,119.6,9.8,29,0.7551
2024-11-01,E0296,R01,158.4,120.2,15.5,22.7,0.7588
2024-12-01,E0296,R01,158.4,109.5,14.7,34.2,0.6912
2025-01-01,E0296,R01,158.4,113,12.8,32.6,0.7132
2025-02-01,E0296,R01,150.4,125.6,17.7,7.1,0.8351
2025-03-01,E0296,R01,150.4,123.9,20.9,5.7,0.8236
2025-04-01,E0296,R01,166.4,122.2,13.5,30.7,0.7345
2025-05-01,E0296,R01,166.4,125.9,11.1,29.4,0.7565
2025-06-01,E0296,R01,158.4,108.8,11.8,37.8,0.6869
2025-07-01,E0296,R01,166.4,127,23.2,16.3,0.7631
2025-08-01,E0296,R01,166.4,116.2,18.4,31.8,0.6983
2025-09-01,E0296,R01,158.4,128.1,15.2,15.1,0.8088
2025-10-01,E0296,R01,166.4,121.6,18.6,26.2,0.7309
2025-11-01,E0296,R01,150.4,105.2,14.1,31.1,0.6995
2025-12-01,E0296,R01,166.4,111.5,22.2,32.6,0.6701
2026-01-01,E0296,R01,166.4,106.3,20.1,40,0.6389
2026-02-01,E0296,R01,158.4,104.4,16.6,37.4,0.6591
2026-03-01,E0296,R01,150.4,95.1,14.5,40.8,0.6323
2026-04-01,E0296,R01,166.4,122.6,14.5,29.3,0.7369
2026-05-01,E0296,R01,166.4,127.4,16.9,22,0.7658
2026-06-01,E0296,R01,166.4,142.9,16.2,7.3,0.859
2023-01-01,E0302,R03,142.4,103.7,15.4,23.3,0.7284
2023-02-01,E0302,R03,166.4,117.4,17,32.1,0.7053
2023-03-01,E0302,R03,166.4,114.6,16.5,35.3,0.6885
2023-04-01,E0302,R03,158.4,94.1,16.9,47.4,0.594
2023-05-01,E0302,R03,166.4,124.5,21.7,20.2,0.748
2023-06-01,E0302,R03,158.4,115.8,17.5,25.1,0.7313
2023-07-01,E0302,R03,166.4,132.4,12.5,21.5,0.796
2023-01-01,E0304,R01,158.4,103.6,14.5,40.3,0.6539
2023-02-01,E0304,R01,142.4,101.7,11.9,28.8,0.7142
2023-03-01,E0304,R01,150.4,108.9,13.3,28.2,0.7239
2023-04-01,E0304,R01,166.4,101.5,16.6,48.3,0.6099
2023-05-01,E0304,R01,158.4,119.9,14.2,24.4,0.7567
2023-06-01,E0304,R01,150.4,107.7,9.6,33.1,0.7158
2023-07-01,E0304,R01,142.4,101.5,14.1,26.9,0.7127
2023-08-01,E0304,R01,166.4,111.1,22.5,32.8,0.6679
2023-09-01,E0304,R01,158.4,121.2,14.2,23,0.7651
2023-10-01,E0304,R01,150.4,107.4,14.7,28.3,0.7144
2023-11-01,E0304,R01,150.4,117.7,16.3,16.4,0.7824
2023-12-01,E0304,R01,158.4,103.3,13,42.1,0.6522
2024-01-01,E0304,R01,150.4,104.2,13.8,32.4,0.6929
2024-02-01,E0304,R01,166.4,124.1,15.1,27.2,0.7461
2024-03-01,E0304,R01,158.4,116.5,22,19.9,0.7356
2024-04-01,E0304,R01,158.4,102.9,10.2,45.3,0.6496
2024-05-01,E0304,R01,158.4,120,14,24.5,0.7573
2024-06-01,E0304,R01,150.4,116.2,21.2,13.1,0.7725
2024-07-01,E0304,R01,158.4,128.4,14.4,15.5,0.8108
2024-08-01,E0304,R01,158.4,124.4,15.6,18.4,0.7856
2024-09-01,E0304,R01,150.4,116.2,11.3,22.8,0.7727
2024-10-01,E0304,R01,166.4,121.2,15.7,29.5,0.7284
2024-11-01,E0304,R01,158.4,115.8,17,25.5,0.7312
2024-12-01,E0304,R01,158.4,107.3,17.1,34,0.6773
2025-01-01,E0304,R01,166.4,141.6,12.2,12.6,0.8511
2025-02-01,E0304,R01,158.4,113.7,9.8,34.9,0.7177
2025-03-01,E0304,R01,150.4,113,20.4,17.1,0.751
2025-04-01,E0304,R01,158.4,111.1,21.5,25.9,0.7011
2025-05-01,E0304,R01,158.4,141.5,13.2,3.7,0.8934
2025-06-01,E0304,R01,166.4,123.8,8.4,34.2,0.7439
2025-07-01,E0304,R01,158.4,111.4,12.6,34.3,0.7036
2025-08-01,E0304,R01,158.4,120.3,16.5,21.7,0.7593
2025-09-01,E0304,R01,150.4,110.7,15.7,24,0.7359
2025-10-01,E0304,R01,166.4,140.3,16.2,9.9,0.8431
2025-11-01,E0304,R01,150.4,100.4,18.4,31.6,0.6677
2025-12-01,E0304,R01,158.4,121.4,14.9,22.2,0.7661
2026-01-01,E0304,R01,158.4,114.5,12.8,31.2,0.7226
