gl_row_id,month_start,account_id,department_id,region_id,customer_id,project_id,business_line,amount_usd,source_system,entry_type
GL0003468,2025-03-01,A4000,D00,R01,C0110,,Subscription,90684.41,Subscription Billing,Revenue Recognition
GL0003469,2025-04-01,A4000,D00,R01,C0110,,Subscription,96502.21,Subscription Billing,Revenue Recognition
GL0003470,2025-05-01,A4000,D00,R01,C0110,,Subscription,102320.01,Subscription Billing,Revenue Recognition
GL0003471,2025-06-01,A4000,D00,R01,C0110,,Subscription,102320.01,Subscription Billing,Revenue Recognition
GL0003472,2025-07-01,A4000,D00,R01,C0110,,Subscription,102320.01,Subscription Billing,Revenue Recognition
GL0003473,2025-08-01,A4000,D00,R01,C0110,,Subscription,102320.01,Subscription Billing,Revenue Recognition
GL0003474,2025-09-01,A4000,D00,R01,C0110,,Subscription,102320.01,Subscription Billing,Revenue Recognition
GL0003475,2025-10-01,A4000,D00,R01,C0110,,Subscription,102320.01,Subscription Billing,Revenue Recognition
GL0003476,2025-11-01,A4000,D00,R01,C0110,,Subscription,102320.01,Subscription Billing,Revenue Recognition
GL0003477,2025-12-01,A4000,D00,R01,C0110,,Subscription,102320.01,Subscription Billing,Revenue Recognition
GL0003478,2026-01-01,A4000,D00,R01,C0110,,Subscription,102320.01,Subscription Billing,Revenue Recognition
GL0003479,2026-02-01,A4000,D00,R01,C0110,,Subscription,102320.01,Subscription Billing,Revenue Recognition
GL0003480,2026-03-01,A4000,D00,R01,C0110,,Subscription,102320.01,Subscription Billing,Revenue Recognition
GL0003481,2026-04-01,A4000,D00,R01,C0110,,Subscription,106698.25,Subscription Billing,Revenue Recognition
GL0003482,2026-05-01,A4000,D00,R01,C0110,,Subscription,111076.49,Subscription Billing,Revenue Recognition
GL0003483,2026-06-01,A4000,D00,R01,C0110,,Subscription,111076.49,Subscription Billing,Revenue Recognition
GL0003484,2023-01-01,A4000,D00,R03,C0111,,Subscription,1506.09,Subscription Billing,Revenue Recognition
GL0003485,2023-02-01,A4000,D00,R03,C0111,,Subscription,1506.09,Subscription Billing,Revenue Recognition
GL0003486,2023-03-01,A4000,D00,R03,C0111,,Subscription,1506.09,Subscription Billing,Revenue Recognition
GL0003487,2023-04-01,A4000,D00,R03,C0111,,Subscription,1506.09,Subscription Billing,Revenue Recognition
GL0003488,2023-05-01,A4000,D00,R03,C0111,,Subscription,1506.09,Subscription Billing,Revenue Recognition
GL0003489,2023-06-01,A4000,D00,R03,C0111,,Subscription,1506.09,Subscription Billing,Revenue Recognition
GL0003490,2023-07-01,A4000,D00,R03,C0111,,Subscription,1506.09,Subscription Billing,Revenue Recognition
GL0003491,2023-08-01,A4000,D00,R03,C0111,,Subscription,753.04,Subscription Billing,Revenue Recognition
GL0003492,2023-01-01,A4000,D00,R03,C0112,,Subscription,38567.49,Subscription Billing,Revenue Recognition
GL0003493,2023-02-01,A4000,D00,R03,C0112,,Subscription,38567.49,Subscription Billing,Revenue Recognition
GL0003494,2023-03-01,A4000,D00,R03,C0112,,Subscription,38567.49,Subscription Billing,Revenue Recognition
GL0003495,2023-04-01,A4000,D00,R03,C0112,,Subscription,38567.49,Subscription Billing,Revenue Recognition
GL0003496,2023-05-01,A4000,D00,R03,C0112,,Subscription,38567.49,Subscription Billing,Revenue Recognition
GL0003497,2023-06-01,A4000,D00,R03,C0112,,Subscription,38567.49,Subscription Billing,Revenue Recognition
GL0003498,2023-07-01,A4000,D00,R03,C0112,,Subscription,38567.49,Subscription Billing,Revenue Recognition
GL0003499,2023-08-01,A4000,D00,R03,C0112,,Subscription,39866.7,Subscription Billing,Revenue Recognition
GL0003500,2023-09-01,A4000,D00,R03,C0112,,Subscription,41165.9,Subscription Billing,Revenue Recognition
GL0003501,2023-10-01,A4000,D00,R03,C0112,,Subscription,41165.9,Subscription Billing,Revenue Recognition
GL0003502,2023-11-01,A4000,D00,R03,C0112,,Subscription,41165.9,Subscription Billing,Revenue Recognition
GL0003503,2023-12-01,A4000,D00,R03,C0112,,Subscription,41165.9,Subscription Billing,Revenue Recognition
GL0003504,2024-01-01,A4000,D00,R03,C0112,,Subscription,41165.9,Subscription Billing,Revenue Recognition
GL0003505,2024-02-01,A4000,D00,R03,C0112,,Subscription,41165.9,Subscription Billing,Revenue Recognition
GL0003506,2024-03-01,A4000,D00,R03,C0112,,Subscription,41165.9,Subscription Billing,Revenue Recognition
GL0003507,2024-04-01,A4000,D00,R03,C0112,,Subscription,41165.9,Subscription Billing,Revenue Recognition
GL0003508,2024-05-01,A4000,D00,R03,C0112,,Subscription,41165.9,Subscription Billing,Revenue Recognition
GL0003509,2024-06-01,A4000,D00,R03,C0112,,Subscription,41165.9,Subscription Billing,Revenue Recognition
GL0003510,2024-07-01,A4000,D00,R03,C0112,,Subscription,41165.9,Subscription Billing,Revenue Recognition
GL0003511,2024-08-01,A4000,D00,R03,C0112,,Subscription,42038.23,Subscription Billing,Revenue Recognition
GL0003512,2024-09-01,A4000,D00,R03,C0112,,Subscription,42910.57,Subscription Billing,Revenue Recognition
GL0003513,2024-10-01,A4000,D00,R03,C0112,,Subscription,42910.57,Subscription Billing,Revenue Recognition
GL0003514,2024-11-01,A4000,D00,R03,C0112,,Subscription,42910.57,Subscription Billing,Revenue Recognition
GL0003515,2024-12-01,A4000,D00,R03,C0112,,Subscription,42910.57,Subscription Billing,Revenue Recognition
GL0003516,2025-01-01,A4000,D00,R03,C0112,,Subscription,42910.57,Subscription Billing,Revenue Recognition
GL0003517,2025-02-01,A4000,D00,R03,C0112,,Subscription,42910.57,Subscription Billing,Revenue Recognition
GL0003518,2025-03-01,A4000,D00,R03,C0112,,Subscription,42910.57,Subscription Billing,Revenue Recognition
GL0003519,2025-04-01,A4000,D00,R03,C0112,,Subscription,42910.57,Subscription Billing,Revenue Recognition
GL0003520,2025-05-01,A4000,D00,R03,C0112,,Subscription,42910.57,Subscription Billing,Revenue Recognition
GL0003521,2025-06-01,A4000,D00,R03,C0112,,Subscription,42910.57,Subscription Billing,Revenue Recognition
GL0003522,2025-07-01,A4000,D00,R03,C0112,,Subscription,42910.57,Subscription Billing,Revenue Recognition
GL0003523,2025-08-01,A4000,D00,R03,C0112,,Subscription,44160.51,Subscription Billing,Revenue Recognition
GL0003524,2025-09-01,A4000,D00,R03,C0112,,Subscription,45410.45,Subscription Billing,Revenue Recognition
GL0003525,2025-10-01,A4000,D00,R03,C0112,,Subscription,45410.45,Subscription Billing,Revenue Recognition
GL0003526,2025-11-01,A4000,D00,R03,C0112,,Subscription,45410.45,Subscription Billing,Revenue Recognition
GL0003527,2025-12-01,A4000,D00,R03,C0112,,Subscription,45410.45,Subscription Billing,Revenue Recognition
GL0003528,2026-01-01,A4000,D00,R03,C0112,,Subscription,45410.45,Subscription Billing,Revenue Recognition
GL0003529,2026-02-01,A4000,D00,R03,C0112,,Subscription,45410.45,Subscription Billing,Revenue Recognition
GL0003530,2026-03-01,A4000,D00,R03,C0112,,Subscription,45410.45,Subscription Billing,Revenue Recognition
GL0003531,2026-04-01,A4000,D00,R03,C0112,,Subscription,45410.45,Subscription Billing,Revenue Recognition
GL0003532,2026-05-01,A4000,D00,R03,C0112,,Subscription,45410.45,Subscription Billing,Revenue Recognition
GL0003533,2026-06-01,A4000,D00,R03,C0112,,Subscription,45410.45,Subscription Billing,Revenue Recognition
GL0003534,2023-01-01,A4000,D00,R03,C0113,,Subscription,1569.67,Subscription Billing,Revenue Recognition
GL0003535,2023-02-01,A4000,D00,R03,C0113,,Subscription,1569.67,Subscription Billing,Revenue Recognition
GL0003536,2023-03-01,A4000,D00,R03,C0113,,Subscription,1569.67,Subscription Billing,Revenue Recognition
GL0003537,2023-04-01,A4000,D00,R03,C0113,,Subscription,1569.67,Subscription Billing,Revenue Recognition
GL0003538,2023-05-01,A4000,D00,R03,C0113,,Subscription,1569.67,Subscription Billing,Revenue Recognition
GL0003539,2023-06-01,A4000,D00,R03,C0113,,Subscription,1569.67,Subscription Billing,Revenue Recognition
GL0003540,2023-07-01,A4000,D00,R03,C0113,,Subscription,1569.67,Subscription Billing,Revenue Recognition
GL0003541,2023-08-01,A4000,D00,R03,C0113,,Subscription,1569.67,Subscription Billing,Revenue Recognition
GL0003542,2023-09-01,A4000,D00,R03,C0113,,Subscription,1622.76,Subscription Billing,Revenue Recognition
GL0003543,2023-10-01,A4000,D00,R03,C0113,,Subscription,1675.85,Subscription Billing,Revenue Recognition
GL0003544,2023-11-01,A4000,D00,R03,C0113,,Subscription,1675.85,Subscription Billing,Revenue Recognition
GL0003545,2023-12-01,A4000,D00,R03,C0113,,Subscription,1675.85,Subscription Billing,Revenue Recognition
GL0003546,2024-01-01,A4000,D00,R03,C0113,,Subscription,1675.85,Subscription Billing,Revenue Recognition
GL0003547,2024-02-01,A4000,D00,R03,C0113,,Subscription,1675.85,Subscription Billing,Revenue Recognition
GL0003548,2024-03-01,A4000,D00,R03,C0113,,Subscription,1675.85,Subscription Billing,Revenue Recognition
GL0003549,2024-04-01,A4000,D00,R03,C0113,,Subscription,1675.85,Subscription Billing,Revenue Recognition
GL0003550,2024-05-01,A4000,D00,R03,C0113,,Subscription,1675.85,Subscription Billing,Revenue Recognition
GL0003551,2024-06-01,A4000,D00,R03,C0113,,Subscription,1675.85,Subscription Billing,Revenue Recognition
GL0003552,2024-07-01,A4000,D00,R03,C0113,,Subscription,1675.85,Subscription Billing,Revenue Recognition
GL0003553,2024-08-01,A4000,D00,R03,C0113,,Subscription,1675.85,Subscription Billing,Revenue Recognition
GL0003554,2024-09-01,A4000,D00,R03,C0113,,Subscription,1740.64,Subscription Billing,Revenue Recognition
GL0003555,2024-10-01,A4000,D00,R03,C0113,,Subscription,1805.42,Subscription Billing,Revenue Recognition
GL0003556,2024-11-01,A4000,D00,R03,C0113,,Subscription,1805.42,Subscription Billing,Revenue Recognition
GL0003557,2024-12-01,A4000,D00,R03,C0113,,Subscription,1805.42,Subscription Billing,Revenue Recognition
GL0003558,2025-01-01,A4000,D00,R03,C0113,,Subscription,1805.42,Subscription Billing,Revenue Recognition
GL0003559,2025-02-01,A4000,D00,R03,C0113,,Subscription,1805.42,Subscription Billing,Revenue Recognition
GL0003560,2025-03-01,A4000,D00,R03,C0113,,Subscription,1805.42,Subscription Billing,Revenue Recognition
GL0003561,2025-04-01,A4000,D00,R03,C0113,,Subscription,1805.42,Subscription Billing,Revenue Recognition
GL0003562,2025-05-01,A4000,D00,R03,C0113,,Subscription,1805.42,Subscription Billing,Revenue Recognition
GL0003563,2025-06-01,A4000,D00,R03,C0113,,Subscription,1805.42,Subscription Billing,Revenue Recognition
GL0003564,2025-07-01,A4000,D00,R03,C0113,,Subscription,1805.42,Subscription Billing,Revenue Recognition
GL0003565,2025-08-01,A4000,D00,R03,C0113,,Subscription,1805.42,Subscription Billing,Revenue Recognition
GL0003566,2025-09-01,A4000,D00,R03,C0113,,Subscription,1873.31,Subscription Billing,Revenue Recognition
GL0003567,2025-10-01,A4000,D00,R03,C0113,,Subscription,1941.19,Subscription Billing,Revenue Recognition
GL0003568,2025-11-01,A4000,D00,R03,C0113,,Subscription,1941.19,Subscription Billing,Revenue Recognition
GL0003569,2025-12-01,A4000,D00,R03,C0113,,Subscription,1941.19,Subscription Billing,Revenue Recognition
GL0003570,2026-01-01,A4000,D00,R03,C0113,,Subscription,1941.19,Subscription Billing,Revenue Recognition
GL0003571,2026-02-01,A4000,D00,R03,C0113,,Subscription,1941.19,Subscription Billing,Revenue Recognition
GL0003572,2026-03-01,A4000,D00,R03,C0113,,Subscription,1941.19,Subscription Billing,Revenue Recognition
GL0003573,2026-04-01,A4000,D00,R03,C0113,,Subscription,1941.19,Subscription Billing,Revenue Recognition
GL0003574,2026-05-01,A4000,D00,R03,C0113,,Subscription,1941.19,Subscription Billing,Revenue Recognition
GL0003575,2026-06-01,A4000,D00,R03,C0113,,Subscription,1941.19,Subscription Billing,Revenue Recognition
GL0003576,2023-01-01,A4000,D00,R04,C0114,,Subscription,109820.36,Subscription Billing,Revenue Recognition
GL0003577,2023-02-01,A4000,D00,R04,C0114,,Subscription,111467.67,Subscription Billing,Revenue Recognition
GL0003578,2023-03-01,A4000,D00,R04,C0114,,Subscription,113114.98,Subscription Billing,Revenue Recognition
GL0003579,2023-04-01,A4000,D00,R04,C0114,,Subscription,113114.98,Subscription Billing,Revenue Recognition
GL0003580,2023-05-01,A4000,D00,R04,C0114,,Subscription,113114.98,Subscription Billing,Revenue Recognition
GL0003581,2023-06-01,A4000,D00,R04,C0114,,Subscription,113114.98,Subscription Billing,Revenue Recognition
GL0003582,2023-07-01,A4000,D00,R04,C0114,,Subscription,113114.98,Subscription Billing,Revenue Recognition
GL0003583,2023-08-01,A4000,D00,R04,C0114,,Subscription,113114.98,Subscription Billing,Revenue Recognition
GL0003584,2023-09-01,A4000,D00,R04,C0114,,Subscription,113114.98,Subscription Billing,Revenue Recognition
GL0003585,2023-10-01,A4000,D00,R04,C0114,,Subscription,113114.98,Subscription Billing,Revenue Recognition
GL0003586,2023-11-01,A4000,D00,R04,C0114,,Subscription,113114.98,Subscription Billing,Revenue Recognition
GL0003587,2023-12-01,A4000,D00,R04,C0114,,Subscription,113114.98,Subscription Billing,Revenue Recognition
GL0003588,2024-01-01,A4000,D00,R04,C0114,,Subscription,113114.98,Subscription Billing,Revenue Recognition
GL0003589,2024-02-01,A4000,D00,R04,C0114,,Subscription,118154.87,Subscription Billing,Revenue Recognition
GL0003590,2024-03-01,A4000,D00,R04,C0114,,Subscription,123194.77,Subscription Billing,Revenue Recognition
GL0003591,2024-04-01,A4000,D00,R04,C0114,,Subscription,123194.77,Subscription Billing,Revenue Recognition
GL0003592,2024-05-01,A4000,D00,R04,C0114,,Subscription,123194.77,Subscription Billing,Revenue Recognition
GL0003593,2024-06-01,A4000,D00,R04,C0114,,Subscription,123194.77,Subscription Billing,Revenue Recognition
GL0003594,2024-07-01,A4000,D00,R04,C0114,,Subscription,123194.77,Subscription Billing,Revenue Recognition
GL0003595,2024-08-01,A4000,D00,R04,C0114,,Subscription,123194.77,Subscription Billing,Revenue Recognition
GL0003596,2024-09-01,A4000,D00,R04,C0114,,Subscription,123194.77,Subscription Billing,Revenue Recognition
GL0003597,2024-10-01,A4000,D00,R04,C0114,,Subscription,123194.77,Subscription Billing,Revenue Recognition
GL0003598,2024-11-01,A4000,D00,R04,C0114,,Subscription,123194.77,Subscription Billing,Revenue Recognition
GL0003599,2024-12-01,A4000,D00,R04,C0114,,Subscription,123194.77,Subscription Billing,Revenue Recognition
GL0003600,2025-01-01,A4000,D00,R04,C0114,,Subscription,123194.77,Subscription Billing,Revenue Recognition
GL0003601,2025-02-01,A4000,D00,R04,C0114,,Subscription,126577.55,Subscription Billing,Revenue Recognition
GL0003602,2025-03-01,A4000,D00,R04,C0114,,Subscription,129960.34,Subscription Billing,Revenue Recognition
GL0003603,2025-04-01,A4000,D00,R04,C0114,,Subscription,129960.34,Subscription Billing,Revenue Recognition
GL0003604,2025-05-01,A4000,D00,R04,C0114,,Subscription,129960.34,Subscription Billing,Revenue Recognition
GL0003605,2025-06-01,A4000,D00,R04,C0114,,Subscription,129960.34,Subscription Billing,Revenue Recognition
GL0003606,2025-07-01,A4000,D00,R04,C0114,,Subscription,129960.34,Subscription Billing,Revenue Recognition
GL0003607,2025-08-01,A4000,D00,R04,C0114,,Subscription,129960.34,Subscription Billing,Revenue Recognition
GL0003608,2025-09-01,A4000,D00,R04,C0114,,Subscription,129960.34,Subscription Billing,Revenue Recognition
GL0003609,2025-10-01,A4000,D00,R04,C0114,,Subscription,129960.34,Subscription Billing,Revenue Recognition
GL0003610,2025-11-01,A4000,D00,R04,C0114,,Subscription,129960.34,Subscription Billing,Revenue Recognition
GL0003611,2025-12-01,A4000,D00,R04,C0114,,Subscription,129960.34,Subscription Billing,Revenue Recognition
GL0003612,2026-01-01,A4000,D00,R04,C0114,,Subscription,129960.34,Subscription Billing,Revenue Recognition
GL0003613,2026-02-01,A4000,D00,R04,C0114,,Subscription,135940.43,Subscription Billing,Revenue Recognition
GL0003614,2026-03-01,A4000,D00,R04,C0114,,Subscription,141920.53,Subscription Billing,Revenue Recognition
GL0003615,2026-04-01,A4000,D00,R04,C0114,,Subscription,141920.53,Subscription Billing,Revenue Recognition
GL0003616,2026-05-01,A4000,D00,R04,C0114,,Subscription,141920.53,Subscription Billing,Revenue Recognition
GL0003617,2026-06-01,A4000,D00,R04,C0114,,Subscription,141920.53,Subscription Billing,Revenue Recognition
GL0003618,2023-01-01,A4000,D00,R04,C0115,,Subscription,104897.51,Subscription Billing,Revenue Recognition
GL0003619,2023-02-01,A4000,D00,R04,C0115,,Subscription,104897.51,Subscription Billing,Revenue Recognition
GL0003620,2023-03-01,A4000,D00,R04,C0115,,Subscription,104897.51,Subscription Billing,Revenue Recognition
GL0003621,2023-04-01,A4000,D00,R04,C0115,,Subscription,104897.51,Subscription Billing,Revenue Recognition
GL0003622,2023-05-01,A4000,D00,R04,C0115,,Subscription,109586.71,Subscription Billing,Revenue Recognition
GL0003623,2023-06-01,A4000,D00,R04,C0115,,Subscription,114275.91,Subscription Billing,Revenue Recognition
GL0003624,2023-07-01,A4000,D00,R04,C0115,,Subscription,114275.91,Subscription Billing,Revenue Recognition
GL0003625,2023-08-01,A4000,D00,R04,C0115,,Subscription,114275.91,Subscription Billing,Revenue Recognition
GL0003626,2023-09-01,A4000,D00,R04,C0115,,Subscription,114275.91,Subscription Billing,Revenue Recognition
GL0003627,2023-10-01,A4000,D00,R04,C0115,,Subscription,114275.91,Subscription Billing,Revenue Recognition
GL0003628,2023-11-01,A4000,D00,R04,C0115,,Subscription,114275.91,Subscription Billing,Revenue Recognition
GL0003629,2023-12-01,A4000,D00,R04,C0115,,Subscription,114275.91,Subscription Billing,Revenue Recognition
GL0003630,2024-01-01,A4000,D00,R04,C0115,,Subscription,114275.91,Subscription Billing,Revenue Recognition
GL0003631,2024-02-01,A4000,D00,R04,C0115,,Subscription,114275.91,Subscription Billing,Revenue Recognition
GL0003632,2024-03-01,A4000,D00,R04,C0115,,Subscription,114275.91,Subscription Billing,Revenue Recognition
GL0003633,2024-04-01,A4000,D00,R04,C0115,,Subscription,114275.91,Subscription Billing,Revenue Recognition
GL0003634,2024-05-01,A4000,D00,R04,C0115,,Subscription,115990.05,Subscription Billing,Revenue Recognition
GL0003635,2024-06-01,A4000,D00,R04,C0115,,Subscription,117704.18,Subscription Billing,Revenue Recognition
GL0003636,2024-07-01,A4000,D00,R04,C0115,,Subscription,117704.18,Subscription Billing,Revenue Recognition
GL0003637,2024-08-01,A4000,D00,R04,C0115,,Subscription,117704.18,Subscription Billing,Revenue Recognition
GL0003638,2024-09-01,A4000,D00,R04,C0115,,Subscription,117704.18,Subscription Billing,Revenue Recognition
GL0003639,2024-10-01,A4000,D00,R04,C0115,,Subscription,117704.18,Subscription Billing,Revenue Recognition
GL0003640,2024-11-01,A4000,D00,R04,C0115,,Subscription,117704.18,Subscription Billing,Revenue Recognition
GL0003641,2024-12-01,A4000,D00,R04,C0115,,Subscription,117704.18,Subscription Billing,Revenue Recognition
GL0003642,2025-01-01,A4000,D00,R04,C0115,,Subscription,117704.18,Subscription Billing,Revenue Recognition
GL0003643,2025-02-01,A4000,D00,R04,C0115,,Subscription,117704.18,Subscription Billing,Revenue Recognition
